"type","public","latitude","longitude","city","province","region"
"fix",1,51.0981974,4.6072012,"Lier","Antwerp","Flanders"
"fix",1,51.1283946,4.5686778,"Lier","Antwerp","Flanders"
"fix",1,50.8726622,4.406343,"Evere","Brussels","Brussels"
"fix",0,50.3686457,5.0482025,"Assesse","Namur","Wallonia"
"fix",0,50.3679387,5.045439,"ASSESSE","Namur","Wallonia"
"fix",1,51.0500182,3.7303351,"Gent","Flemish Brabant","Flanders"
"fix",1,50.4037223,4.4944923,"Montignies-Sur-Sambre","Hainaut","Wallonia"
"fix",1,50.741581,3.2561377,"Mouscron","Hainaut","Wallonia"
"fix",1,50.7810099,4.3407441,"Uccle","Brussels","Brussels"
"fix",1,51.0831161,2.6011449,"De Panne","West Flanders","Flanders"
"fix",1,51.2134549,4.4220529,"Antwerpen","Antwerp","Flanders"
"fix",1,50.7073608,5.0814338,"Hannut ","Liege","Wallonia"
"fix",1,51.0831161,2.6011449,"De Panne","West Flanders","Flanders"
"fix",1,50.3941148,5.871947,"Stavelot","Liege","Wallonia"
"fix",1,51.2299283,4.4177293,"Antwerpen","Antwerp","Flanders"
"fix",1,51.1590055,4.8067497,"Herentals","Antwerp","Flanders"
"fix",1,50.4502734,3.8862492,"Jemappes","Hainaut","Wallonia"
"fix",1,50.1470832,4.2846582,"Rance","Hainaut","Wallonia"
"fix",1,50.4093257,4.4490348,"Charleroi","Hainaut","Wallonia"
"fix",1,51.0831161,2.6011449,"De Panne","West Flanders","Flanders"
"fix",0,51.2523744,4.4005987,"Antwerpen","Antwerp","Flanders"
"fix",1,50.833114,4.4014897,"Etterbeek","Brussels","Brussels"
"fix",1,50.9322069,5.3632499,"Hasselt","Limburg","Flanders"
"fix",0,49.6164898,5.664813,"Saint-Léger","Luxembourg","Wallonia"
"fix",1,51.0379092,4.5891168,"Putte","Antwerp","Flanders"
"fix",1,51.0271314,4.6563375,"Putte","Antwerp","Flanders"
"fix",1,51.0571965,4.6284525,"Putte","Antwerp","Flanders"
"fix",1,51.1325025,5.0770737,"Meerhout","Antwerp","Flanders"
"fix",1,50.8507765,4.4537123,"Woluwe-Saint-Lambert","Brussels","Brussels"
"fix",1,50.4791301,3.8827916,"Mons","Hainaut","Wallonia"
"fix",1,50.3060165,5.1031815,"Ciney","Namur","Wallonia"
"fix",1,50.0515596,5.5112985,"Sainte-Ode","Luxembourg","Wallonia"
"fix",1,50.9906386,5.3634786,"Zonhoven","Limburg","Flanders"
"fix",1,50.9789552,5.3540101,"Zonhoven","Limburg","Flanders"
"fix",1,50.991076,5.3677407,"Zonhoven","Limburg","Flanders"
"fix",1,50.9866678,5.3885204,"Zonhoven","Limburg","Flanders"
"fix",0,51.1842738,4.3233785,"Kruibeke ","East Flanders","Flanders"
"fix",0,51.2032621,4.4121241,"Antwerpen","Antwerp","Flanders"
"fix",1,50.9880773,5.4129469,"Zonhoven","Limburg","Flanders"
"fix",1,50.9903705,5.365661,"Zonhoven","Limburg","Flanders"
"fix",1,50.9903382,5.3655724,"Zonhoven","Limburg","Flanders"
"fix",1,50.9403157,5.1650524,"Herk-de-Stad","Limburg","Flanders"
"fix",1,50.9353925,5.1661937,"Herk-de-Stad","Limburg","Flanders"
"fix",1,50.955875,5.177077,"Herk-de-Stad","Limburg","Flanders"
"fix",1,50.9399111,5.1334314,"Herk-de-Stad","Limburg","Flanders"
"fix",1,50.9070249,5.2026668,"Herk-de-Stad","Limburg","Flanders"
"fix",1,50.950585,5.2082313,"Herk-de-Stad","Limburg","Flanders"
"fix",1,50.9507448,5.1908071,"Herk-de-Stad","Limburg","Flanders"
"fix",1,50.8588682,4.3310956,"Koekelberg","Brussels","Brussels"
"fix",1,50.8588682,4.3310956,"Koekelberg","Brussels","Brussels"
"fix",1,51.1181644,4.3686184,"Schelle","Antwerp","Flanders"
"fix",1,50.9492277,4.3099757,"Wolvertem","Flemish Brabant","Flanders"
"fix",1,51.058317,4.5246167,"Sint-Katelijne-Waver","Antwerp","Flanders"
"fix",1,51.058317,4.5246167,"Sint-Katelijne-Waver","Antwerp","Flanders"
"fix",1,51.058317,4.5246167,"Sint-Katelijne-Waver","Antwerp","Flanders"
"fix",1,50.8937239,4.2526233,"Asse","Flemish Brabant","Flanders"
"fix",0,51.0524188,3.7296127,"Gent","East Flanders","Flanders"
"fix",0,51.0639997,4.6823819,"Beerzel","Antwerp","Flanders"
"fix",1,50.9581659,4.613074,"Wespelaar","Flemish Brabant","Flanders"
"fix",0,51.1455573,4.8912373,"Olen","Antwerp","Flanders"
"fix",1,50.9130265,4.4198117,"VILVOORDE","Flemish Brabant","Flanders"
"fix",1,51.1062894,4.6286089,"Berlaar","Antwerp","Flanders"
"fix",1,51.0422891,4.5310168,"Bonheiden","Antwerp","Flanders"
"fix",1,51.0866743,4.2594083,"Bornem","Antwerp","Flanders"
"fix",1,51.0920157,4.5246437,"Duffel","Antwerp","Flanders"
"fix",1,51.121089,4.5380042,"Lier","Antwerp","Flanders"
"fix",1,51.0218279,4.4965794,"Mechelen","Antwerp","Flanders"
"fix",1,51.0552411,4.4493248,"Mechelen","Antwerp","Flanders"
"fix",1,51.0501708,4.610026,"Putte","Antwerp","Flanders"
"fix",1,51.0595995,4.2112712,"Puurs-Sint-Amands","Antwerp","Flanders"
"fix",1,51.0630785,4.5385846,"Sint-Katelijne-Waver","Antwerp","Flanders"
"fix",1,51.0753828,4.3610083,"Willebroek","Antwerp","Flanders"
"fix",1,51.0612607,4.3181234,"Puurs-Sint-Amands","Antwerp","Flanders"
"fix",1,51.3974074,4.7588683,"Hoogstraten","Antwerp","Flanders"
"fix",1,51.2066775,4.3847647,"Antwerpen","Antwerp","Flanders"
"fix",1,51.2317165,4.4096813,"Antwerpen","Antwerp","Flanders"
"fix",1,51.2037483,4.4153398,"Antwerpen","Antwerp","Flanders"
"fix",1,51.296495,4.4407177,"Ekeren","Antwerp","Flanders"
"fix",1,51.4682263,4.4678589,"Essen","Antwerp","Flanders"
"fix",1,51.3159786,4.9215569,"Turnhout","Antwerp","Flanders"
"fix",1,51.4251858,4.7598582,"Hoogstraten","Antwerp","Flanders"
"fix",1,51.1666254,4.494997,"Boechout","Antwerp","Flanders"
"fix",1,51.0795177,4.4201204,"Rumst","Antwerp","Flanders"
"fix",1,51.1810751,4.3819688,"Wilrijk","Antwerp","Flanders"
"fix",1,51.173874,4.4259345,"Wilrijk","Antwerp","Flanders"
"fix",1,50.9892621,5.0412525,"Diest","Flemish Brabant","Flanders"
"fix",1,50.9677366,5.5071222,"Genk","Limburg","Flanders"
"fix",1,50.9315388,5.5772043,"Zutendaal","Limburg","Flanders"
"fix",1,50.8142018,5.4667116,"Hoeselt","Limburg","Flanders"
"fix",1,51.2056476,4.3877966,"Antwerpen","Antwerp","Flanders"
"fix",1,50.64161,5.459086,"Grâce-Hollogne","Liege","Wallonia"
"fix",1,50.4106315,5.0593724,"Gesves","Namur","Wallonia"
"fix",1,50.5622428,3.9377295,"Lens","Hainaut","Wallonia"
"fix",0,50.5958668,5.8546797,"VERVIERS","Liege","Wallonia"
"fix",1,50.8736828,4.5040248,"Zaventem","Flemish Brabant","Flanders"
"fix",1,51.1300615,5.0772047,"Meerhout","Antwerp","Flanders"
"fix",0,50.9297933,3.1928439,"IZEGEM","West Flanders","Flanders"
"fix",1,51.2230371,5.3137522,"Lommel","Limburg","Flanders"
"fix",1,50.84275,4.35155,"Brussel","Brussels","Brussels"
"fix",1,50.84275,4.35155,"Brussel","Brussels","Brussels"
"fix",1,50.5475806,3.4786197,"Antoing","Hainaut","Wallonia"
"fix",1,50.5475806,3.4786197,"Antoing","Hainaut","Wallonia"
"fix",1,49.6712621,5.8198938,"Arlon","Luxembourg","Wallonia"
"fix",1,50.6234422,5.4439485,"Flémalle","Liege","Wallonia"
"fix",1,50.592492,4.3050721,"Nivelles","Walloon Brabant","Wallonia"
"fix",0,50.580991,4.7269023,"Sauvenière ","Namur","Wallonia"
"fix",0,50.6587775,4.624692,"Mont-Saint-Guibert","Walloon Brabant","Wallonia"
"fix",0,50.6669506,4.6264801,"Ottignies-Louvain-la-Neuve ","Walloon Brabant","Wallonia"
"fix",0,50.6118342,3.3304598,"Tournai ","Hainaut","Wallonia"
"fix",0,50.7546149,3.1818719,"Mouscron ","Hainaut","Wallonia"
"fix",0,50.6737065,5.0575793,"Hannut ","Liege","Wallonia"
"fix",0,50.5322959,5.2634213,"Huy ","Liege","Wallonia"
"fix",0,50.5722354,5.2493966,"Wanze","Hainaut","Wallonia"
"fix",0,50.5832406,5.8594592,"Verviers","Liege","Wallonia"
"fix",0,50.2371359,5.2903404,"Marche-En-Famenne ","Luxembourg","Wallonia"
"fix",0,50.2178252,5.3211905,"Marche En Famenne","Luxembourg","Wallonia"
"mobile",NA,51.0262978,3.80038,"Destelbergen","East Flanders","Flanders"
"fix",0,51.0435704,4.3644007,"Willebroek ","Antwerp","Flanders"
"fix",0,50.9418455,3.1670835,"Roeselare","West Flanders","Flanders"
"fix",0,50.9528619,3.1520189,"Roeselare","West Flanders","Flanders"
"fix",0,50.9434775,3.1635689,"roeselare","West Flanders","Flanders"
"fix",1,50.9434775,3.1635689,"Roeselare","West Flanders","Flanders"
"mobile",NA,50.4578774,4.3756795,"Courcelles","Hainaut","Wallonia"
"fix",1,50.4581685,4.3802915,"Courcelles","Hainaut","Wallonia"
"fix",1,50.4079088,4.4508092,"Charleroi","Hainaut","Wallonia"
"fix",1,50.4079088,4.4508092,"Charleroi","Hainaut","Wallonia"
"fix",1,50.4079088,4.4508092,"Charleroi","Hainaut","Wallonia"
"fix",0,51.1577778,5.1572222,"Balen ","Antwerp","Flanders"
"fix",0,51.1577778,5.1572222,"Balen ","Antwerp","Flanders"
"fix",1,51.1577778,5.1572222,"Balen ","Antwerp","Flanders"
"fix",0,50.6634786,3.8647297,"Ath ","Hainaut","Wallonia"
"fix",0,50.0665068,4.2979674,"Chimay ","Hainaut","Wallonia"
"fix",1,50.5128453,3.5839769,"Péruwelz","Hainaut","Wallonia"
"fix",1,50.9214395,5.5321014,"Genk","Limburg","Flanders"
"fix",1,50.9214395,5.5321014,"Genk","Limburg","Flanders"
"fix",1,50.9214395,5.5321014,"Genk","Limburg","Flanders"
"fix",1,51.2404098,4.4604794,"Schoten","Antwerp","Flanders"
"fix",0,50.4853816,3.9562552,"Mons","Hainaut","Wallonia"
"fix",0,50.4853816,3.9562552,"Moescron","Hainaut","Wallonia"
"fix",1,50.4083907,4.4453976,"Charleroi","Hainaut","Wallonia"
"fix",1,50.4830526,4.403747,"Pont-à-Celles","Hainaut","Wallonia"
"fix",1,50.6605838,4.6419902,"Mont-Saint-Guibert","Walloon Brabant","Wallonia"
"fix",1,51.1150841,4.368975,"Schelle","Antwerp","Flanders"
"fix",1,50.5941648,4.0868946,"Braine-Le-Comte","Hainaut","Wallonia"
"fix",1,50.5742396,4.02495,"Neufvilles ","Hainaut","Wallonia"
"fix",1,50.4337628,3.8354981,"Hornu","Hainaut","Wallonia"
"fix",1,50.6393195,5.5739858,"Liège","Liege","Wallonia"
"fix",1,50.8027666,4.34095,"Uccle","Brussels","Brussels"
"fix",1,51.2187094,4.4152719,"Antwerpen","Antwerp","Flanders"
"fix",1,50.8495689,4.3457067,"Bruxelles","Brussels","Brussels"
"fix",1,51.0680037,5.1492631,"Tessenderlo","Limburg","Flanders"
"fix",1,50.714475,4.6111207,"Wavre","Walloon Brabant","Wallonia"
"fix",1,51.175578,3.8573158,"Wachtebeke","East Flanders","Flanders"
"fix",1,51.176356,3.8718101,"Wachtebeke","East Flanders","Flanders"
"mobile",NA,50.8741704,4.4878038,"Zaventem","Brussels","Brussels"
"fix",1,50.8742581,4.725275,"Leuven","Flemish Brabant","Flanders"
"fix",1,50.8249193,4.5132977,"Tervuren","Flemish Brabant","Flanders"
"fix",1,50.8618236,4.4033565,"Evere","Brussels","Brussels"
"fix",1,50.8015921,4.4087728,"Watermael-Boitsfort ","Walloon Brabant","Wallonia"
"fix",1,50.7452293,4.1977234,"Pepingen","Flemish Brabant","Flanders"
"fix",1,51.2342208,2.9724436,"Bredene","West Flanders","Flanders"
"fix",1,50.8543719,3.3327594,"Harelbeke","West Flanders","Flanders"
"fix",1,50.9235285,3.2170585,"Izegem","West Flanders","Flanders"
"fix",1,51.0373955,3.7416244,"Gent","East Flanders","Flanders"
"fix",1,51.2093369,4.2559179,"Beveren","East Flanders","Flanders"
"fix",1,51.0763507,3.6879501,"Mariakerke","East Flanders","Flanders"
"fix",1,51.1319812,4.2907022,"Kruibeke","East Flanders","Flanders"
"fix",1,50.8428982,4.0359172,"Ninove","East Flanders","Flanders"
"fix",1,50.984393,3.5317194,"Deinze","East Flanders","Flanders"
"fix",1,51.0027959,3.7986859,"Melle","East Flanders","Flanders"
"fix",1,50.2899325,5.338665,"BAILLONVILLE","Namur","Wallonia"
"fix",0,50.9833367,3.876768,"Massemen","East Flanders","Flanders"
"fix",0,50.9424095,3.0783533,"Oostnieuwkerke","West Flanders","Flanders"
"fix",0,51.0743288,4.3400915,"Puurs - Sint - Amands","Antwerp","Flanders"
"fix",1,51.0743288,4.3400915,"Puurs - Sint - Amands","Antwerp","Flanders"
"fix",0,50.877337,4.7095447,"Leuven","Flemish Brabant","Flanders"
"fix",1,50.7773912,4.2430497,"Sint - Pieters - Leeuw","Flemish Brabant","Flanders"
"fix",0,51.0133413,3.736443,"Gent","East Flanders","Flanders"
"fix",0,51.0135049,3.7351543,"Gent","East Flanders","Flanders"
"fix",0,50.8450776,3.6140141,"Oudenaarde","East Flanders","Flanders"
"fix",1,51.0197046,4.4645657,"Mechelen","Antwerp","Flanders"
"fix",1,50.5289165,3.5863428,"Roucourt","Hainaut","Wallonia"
"fix",1,50.596041,3.5985428,"Leuze-en-Hainaut","Hainaut","Wallonia"
"fix",1,50.5604845,3.5518283,"Baugnies","Hainaut","Wallonia"
"fix",1,50.5297542,3.5888984,"Roucourt","Hainaut","Wallonia"
"fix",0,51.3314137,4.9631766,"Turnhout","Antwerp","Flanders"
"fix",1,51.2213416,4.3992856,"Antwerpen","Antwerp","Flanders"
"fix",1,51.2425057,4.4417027,"Antwerpen","Antwerp","Flanders"
"fix",1,50.7990898,4.3145458,"Forest","Brussels","Brussels"
"fix",1,50.4230453,4.3962239,"Marchienne-au-Pont","Hainaut","Wallonia"
"fix",1,50.4230453,4.3962239,"Marchienne-au-Pont","Hainaut","Wallonia"
"fix",1,50.4230453,4.3962239,"Marchienne-au-Pont","Hainaut","Wallonia"
"fix",1,50.8506566,4.3505342,"Bruxelles","Brussels","Brussels"
"fix",0,50.6313969,6.0185142,"Eupen ","Liege","Wallonia"
"fix",0,50.6565587,5.6476645,"Liège","Liege","Wallonia"
"fix",0,50.5886574,4.3308649,"Nivelles","Walloon Brabant","Wallonia"
"fix",0,50.4923617,3.9730712,"Mons ","Hainaut","Wallonia"
"fix",0,50.3615194,4.2502131,"Lobbes","Hainaut","Wallonia"
"fix",0,50.448609,3.9249085,"Mons","Hainaut","Wallonia"
"fix",0,50.4928555,4.7944568,"Namur ","Hainaut","Wallonia"
"fix",0,50.4928555,4.7944568,"Namur ","Namur","Wallonia"
"fix",0,50.2194047,5.915516,"Gouvy ","Luxembourg","Wallonia"
"fix",0,50.4128233,5.9984753,"Malmedy ","Liege","Wallonia"
"fix",0,49.7136086,5.6175878,"Habay ","Luxembourg","Wallonia"
"fix",1,49.650364,5.8223872,"Arlon ","Luxembourg","Wallonia"
"fix",0,50.6600255,5.6482642,"Liège","Liege","Wallonia"
"fix",0,50.6515187,5.4955566,"Grace Hollogne ","Liege","Wallonia"
"fix",1,51.0481351,5.2229543,"Beringen","Limburg","Flanders"
"fix",0,50.7721883,4.9081083,"Hoegaarden","Limburg","Flanders"
"fix",1,50.7064985,4.5958633,"Wavre","Walloon Brabant","Wallonia"
"fix",0,50.7724765,4.9079837,"Hoegaarden","Limburg","Flanders"
"fix",0,50.8443746,4.3559222,"Brussel","Brussels","Brussels"
"fix",1,50.6317445,5.8774535,"Thimister","Liege","Wallonia"
"fix",0,51.1776695,4.7487008,"Grobbendonk","Antwerp","Flanders"
"fix",0,51.178832,4.734287,"Grobbendonk","Antwerp","Flanders"
"fix",0,51.0870923,3.7812385,"Oostakker","East Flanders","Flanders"
"fix",0,50.3822611,6.2827279,"Bullingen","Liege","Wallonia"
"fix",1,51.1582272,3.484283,"Maldegem","East Flanders","Flanders"
"fix",1,50.8232129,4.3987979,"Brussel","Brussels","Brussels"
"fix",1,51.1864911,5.1130617,"Mol","Antwerp","Flanders"
"fix",1,50.8246963,4.3987756,"Oudergem","Brussels","Brussels"
"fix",1,50.8232129,4.3987979,"Brussel","Brussels","Brussels"
"fix",1,50.8232129,4.3987979,"Brussel","Brussels","Brussels"
"fix",1,50.8232129,4.3987979,"Brussel","Brussels","Brussels"
"fix",1,50.8232129,4.3987979,"Brussel","Brussels","Brussels"
"fix",1,50.821452,4.3913076,"Elsene","Brussels","Brussels"
"fix",1,50.8207186,4.3925055,"Elsene","Brussels","Brussels"
"fix",1,50.8226474,4.3872472,"Elsene","Brussels","Brussels"
"fix",1,51.0681838,3.7349571,"Gent","East Flanders","Flanders"
"fix",1,51.2222818,2.9534166,"Bredene","West Flanders","Flanders"
"fix",1,51.2300379,2.9641062,"Bredene","West Flanders","Flanders"
"fix",1,51.2300379,2.9641062,"Bredene","West Flanders","Flanders"
"fix",1,51.2478954,2.9620644,"Bredene","West Flanders","Flanders"
"fix",1,51.2352825,2.9760336,"Bredene","West Flanders","Flanders"
"fix",1,51.2268857,2.9670353,"Bredene","West Flanders","Flanders"
"fix",0,50.4490546,3.9452489,"Mons","Hainaut","Wallonia"
"fix",1,50.4251729,4.4757479,"Gilly","Hainaut","Wallonia"
"fix",1,49.5362613,5.4965715,"Harnoncourt","Luxembourg","Wallonia"
"fix",1,49.5718241,5.5804541,"Ruette (Virton)","Luxembourg","Wallonia"
"fix",0,49.8510013,5.437676,"Neufchatêau","Luxembourg","Wallonia"
"fix",0,49.9887806,5.7080978,"Bastogne","Luxembourg","Wallonia"
"fix",0,50.6881401,5.6049376,"Herstal","Liege","Wallonia"
"fix",0,50.0459673,5.5656452,"Saint-Ode","Luxembourg","Wallonia"
"fix",0,50.6175588,5.5737913,"Liège","Liege","Wallonia"
"fix",0,50.5911841,5.8584183,"Verviers","Liege","Wallonia"
"fix",1,50.452171,4.4575359,"Jumet","Hainaut","Wallonia"
"fix",1,50.452171,4.4575359,"Jumet","Hainaut","Wallonia"
"fix",0,50.9248702,4.4355625,"Vilvoorde","Flemish Brabant","Flanders"
"fix",1,50.9501146,5.3584048,"Hasselt","Limburg","Flanders"
"fix",1,50.5705858,4.0648475,"Soignies","Hainaut","Wallonia"
"fix",1,50.7333381,3.7476416,"Flobecq","Hainaut","Wallonia"
"fix",0,50.3753488,5.6789504,"Ferrières","Liege","Wallonia"
"fix",0,50.2478982,4.8510752,"Onhaye ","Namur","Wallonia"
"fix",0,49.9208835,5.0356358,"Bièvre ","Namur","Wallonia"
"fix",1,50.7504021,5.9334952,"Sippenaeken","Liege","Wallonia"
"fix",1,50.6740055,5.0932641,"Hannut","Liege","Wallonia"
"fix",1,50.406449,4.4427928,"Charleroi","Hainaut","Wallonia"
"fix",0,50.9074783,5.3458614,"Hasselt","Limburg","Flanders"
"fix",0,51.2536598,4.4196185,"Antwerpen","Antwerp","Flanders"
"fix",0,51.1572953,4.7955545,"Herenthout","Antwerp","Flanders"
"fix",1,50.8226888,4.4265633,"Auderghem","Brussels","Brussels"
"fix",1,50.8130427,4.438309,"Auderghem","Brussels","Brussels"
"fix",1,50.8825623,4.3506318,"Laeken","Brussels","Brussels"
"fix",1,50.8659203,4.351108,"Bruxelles","Brussels","Brussels"
"fix",1,50.8659203,4.351108,"Bruxelles","Brussels","Brussels"
"fix",1,50.7118727,4.6132432,"Wavre","Walloon Brabant","Wallonia"
"fix",1,50.4633243,4.1569326,"Saint-Vaast","Hainaut","Wallonia"
"fix",0,50.972757,3.6574455,"NAZARETH","East Flanders","Flanders"
"fix",0,51.1127512,3.5791457,"LIEVEGEM","East Flanders","Flanders"
"fix",0,51.1149278,3.4466505,"AALTER","East Flanders","Flanders"
"fix",0,51.141145,3.7264042,"EVERGEM","East Flanders","Flanders"
"fix",0,51.0102591,3.6353112,"Sint-Martens-Latem","East Flanders","Flanders"
"fix",0,50.9978636,3.6866619,"ZWIJNAARDE","East Flanders","Flanders"
"fix",0,51.0330646,3.7374253,"GENT","East Flanders","Flanders"
"fix",1,50.8868417,4.305456,"Jette","Brussels","Brussels"
"fix",1,50.8868417,4.305456,"Jette","Brussels","Brussels"
"fix",1,50.126635,5.0069007,"Beauraing","Namur","Wallonia"
"fix",1,50.9284716,5.3887681,"Diepenbeek","Limburg","Flanders"
"fix",1,50.8758335,4.6611883,"Heverlee","Flemish Brabant","Flanders"
"fix",1,50.4945369,4.7971423,"Temploux","Namur","Wallonia"
"fix",1,50.4945369,4.7971423,"Temploux","Namur","Wallonia"
"fix",1,51.224364,5.3294614,"Lommel","Limburg","Flanders"
"fix",0,50.88833,5.30029,"Alken","Limburg","Flanders"
"fix",0,50.9281504,5.3495042,"Hasselt","Limburg","Flanders"
"fix",1,50.6675111,5.507396,"Ans","Liege","Wallonia"
"fix",1,50.6649992,5.5030854,"Ans","Liege","Wallonia"
"fix",1,50.6601414,5.5289693,"Ans","Liege","Wallonia"
"fix",1,50.6745137,5.5121386,"Ans","Liege","Wallonia"
"fix",1,50.6808317,5.5272443,"Ans","Liege","Wallonia"
"fix",0,51.0880159,3.6908566,"Wondelgem","East Flanders","Flanders"
"fix",1,51.1003276,5.6058566,"OUDSBERGEN","Limburg","Flanders"
"fix",1,50.8503451,4.4224464,"Woluwe-Saint-Lambert","Brussels","Brussels"
"fix",1,50.3881779,4.8230826,"Profondeville","Namur","Wallonia"
"fix",1,50.165329,4.2062446,"Sautin","Hainaut","Wallonia"
"fix",0,50.8236504,5.2057966,"Sint-Truiden","Limburg","Flanders"
"fix",0,50.8236504,5.2057966,"Sint-Truiden","Limburg","Flanders"
"fix",0,50.8461978,4.3671824,"Bruxelles","Brussels","Brussels"
"fix",0,50.8461978,4.3671824,"BRUSSEL","Brussels","Brussels"
"fix",0,50.8504767,4.3655317,"BRUSSEL","Brussels","Brussels"
"fix",1,50.9980357,3.1113999,"Hooglede","West Flanders","Flanders"
"fix",1,51.1824033,3.5777814,"Eeklo","East Flanders","Flanders"
"fix",1,51.1927421,3.567456,"Eeklo","East Flanders","Flanders"
"fix",1,51.1824033,3.5777814,"Eeklo","East Flanders","Flanders"
"fix",1,50.5532173,3.3071958,"Rumes","Hainaut","Wallonia"
"fix",0,50.8236504,5.2057966,"Sint-Truiden","Limburg","Flanders"
"fix",0,50.4748848,5.0122726,"Andenne","Namur","Wallonia"
"fix",1,51.1161041,3.7485714,"GENT","East Flanders","Flanders"
"fix",0,51.2192347,4.3591747,"Antwerpen","Antwerp","Flanders"
"fix",0,50.943314,5.32399,"Hasselt","Limburg","Flanders"
"fix",1,51.1304515,3.6779876,"Evergem","East Flanders","Flanders"
"fix",1,50.8157711,4.4294998,"Auderghem","Brussels","Brussels"
"fix",1,50.4372405,4.7956026,"Flawinne","Namur","Wallonia"
"fix",1,50.5914089,4.9097071,"Eghezée","Namur","Wallonia"
"fix",1,50.55676,4.98419,"Noville-Les-Bois","Namur","Wallonia"
"fix",1,50.639313,5.5681737,"Liège","Liege","Wallonia"
"fix",1,50.6268269,4.8013946,"Perwez","Walloon Brabant","Wallonia"
"fix",0,50.4946303,4.3302282,"Gouy-Lez-Piéton","Hainaut","Wallonia"
"fix",1,50.7412011,4.49211,"La Hulpe","Walloon Brabant","Wallonia"
"fix",1,50.6573919,4.6281554,"Mont-Saint-Guibert","Walloon Brabant","Wallonia"
"fix",1,50.6798016,4.6241635,"Louvain-La-Neuve","Walloon Brabant","Wallonia"
"fix",0,50.4589268,4.8731466,"Namur ","Namur","Wallonia"
"fix",1,50.5344144,4.2045987,"Feluy","Hainaut","Wallonia"
"fix",1,50.5958457,3.4839456,"Gaurain-Ramecroix","Hainaut","Wallonia"
"fix",1,50.5958457,3.4839456,"Gaurain-Ramecroix","Hainaut","Wallonia"
"fix",0,50.8352217,4.3549375,"Saint-Gilles","Brussels","Brussels"
"fix",1,50.6679718,5.8399242,"Thimister","Liege","Wallonia"
"fix",1,50.5989141,5.5690508,"Angleur","Liege","Wallonia"
"fix",1,50.8659203,4.351108,"Bruxelles","Brussels","Brussels"
"fix",1,50.9075823,4.4041792,"Neder-Over-Heembeek","Brussels","Brussels"
"fix",1,50.7360804,4.2327993,"Halle","Flemish Brabant","Flanders"
"fix",0,50.2739955,6.126377,"Sankt Vith","Liege","Wallonia"
"fix",1,51.134792,4.5683811,"Lier","Antwerp","Flanders"
"fix",1,50.0915797,5.5192716,"Tenneville","Luxembourg","Wallonia"
"fix",1,50.8435972,4.3105639,"Anderlecht","Brussels","Brussels"
"fix",1,51.0222054,5.4346511,"Houthalen – Helchteren","Limburg","Flanders"
"fix",1,50.872882,5.313147,"Alken","Limburg","Flanders"
"fix",1,51.0850185,4.012273,"Lokeren","East Flanders","Flanders"
"fix",0,51.3231449,4.9427225,"Turnhout","Antwerp","Flanders"
"fix",0,51.3195275,4.9366283,"Turnhout","Antwerp","Flanders"
"fix",1,50.8777623,3.7412311,"Zwalm","East Flanders","Flanders"
"fix",1,51.2302335,4.4152679,"Antwerpen","Antwerp","Flanders"
"fix",1,51.2374882,4.4175545,"Antwerpen","Antwerp","Flanders"
"fix",1,51.1432282,4.4362945,"Kontich","Antwerp","Flanders"
"fix",1,49.5601987,5.5241084,"Virton","Luxembourg","Wallonia"
"fix",1,49.8409455,5.4321334,"Neufchâteau ","Luxembourg","Wallonia"
"fix",0,50.4824421,4.1964155,"La Louvière","Hainaut","Wallonia"
"fix",0,50.8222095,3.2651228,"Kortrijk","West Flanders","Flanders"
"fix",0,50.9530063,3.1268982,"Roeselare","West Flanders","Flanders"
"fix",1,51.3284821,3.1880923,"Zeebrugge","West Flanders","Flanders"
"fix",0,51.22504,2.9217265,"Oostende","West Flanders","Flanders"
"fix",0,50.9309909,4.4325509,"Vilvoorde","Flemish Brabant","Flanders"
"fix",1,49.675006,5.6050384,"Etalle","Luxembourg","Wallonia"
"fix",0,50.9260288,4.4426434,"Vilvoorde","Flemish Brabant","Flanders"
"fix",1,51.0698711,5.1759177,"Beringen","Limburg","Flanders"
"fix",1,50.4729021,3.6686791,"Bernissart","Hainaut","Wallonia"
"fix",0,50.8449455,4.4121524,"Sint-Lambrechts-Woluwe","Brussels","Brussels"
"fix",0,50.8438344,4.411625,"Sint-Lambrechts-Woluwe","Brussels","Brussels"
"fix",1,50.9193701,3.1851932,"Izegem","West Flanders","Flanders"
"fix",1,50.9299465,3.1752397,"Izegem","West Flanders","Flanders"
"fix",0,50.6861657,4.3126305,"Wauthier-Braine","Walloon Brabant","Wallonia"
"fix",1,50.4682695,4.8694608,"Namur","Namur","Wallonia"
"fix",1,50.4923617,3.9730712,"Maisières","Hainaut","Wallonia"
"fix",1,51.2433477,4.3253167,"Zwijndrecht","Antwerp","Flanders"
"fix",1,51.2433477,4.3253167,"Zwijndrecht","Antwerp","Flanders"
"fix",1,51.2433477,4.3253167,"Zwijndrecht","Antwerp","Flanders"
"fix",0,51.2160119,3.2107736,"BRUGGE","West Flanders","Flanders"
"fix",0,51.2149942,5.4298113,"Pelt","Limburg","Flanders"
"fix",1,50.8582152,4.3348248,"Molenbeek-Saint-Jean","Brussels","Brussels"
"fix",0,50.963995,5.483838,"Genk","Limburg","Flanders"
"fix",0,50.8167146,4.4267448,"OUDERGEM","Brussels","Brussels"
"fix",0,50.6537943,5.6332371,"Liège","Liege","Wallonia"
